codigo_lugar,largo_en_mm,ancho_en_mm,espesor_en_mm,tipo_de_muestreo,nombre_roca
LLRO_01,47,24,21,rodal con identificación litológica,areniscas
LLRO_01,44,41,23,rodal con identificación litológica,areniscas
LLRO_01,32,22,18,rodal con identificación litológica,margas/lutitas
LLRO_01,69,37,20,rodal con identificación litológica,metamórficas
LLRO_01,32,20,19,rodal con identificación litológica,metamórficas
LLRO_01,97,51,31,rodal con identificación litológica,margas/lutitas
LLRO_01,92,76,43,rodal con identificación litológica,calizas
LLRO_01,60,34,24,rodal con identificación litológica,margas/lutitas
LLRO_01,52,28,20,rodal con identificación litológica,areniscas
LLRO_01,45,30,30,rodal con identificación litológica,indeterminadas
LLRO_01,50,24,17,rodal con identificación litológica,areniscas
LLRO_01,97,75,62,rodal con identificación litológica,volcánicas
LLRO_01,60,39,24,rodal con identificación litológica,areniscas
LLRO_01,41,33,17,rodal con identificación litológica,areniscas
LLRO_01,32,25,10,rodal con identificación litológica,metamórficas
LLRO_01,37,22,17,rodal con identificación litológica,areniscas
LLRO_01,39,30,11,rodal con identificación litológica,calizas
LLRO_01,50,34,18,rodal con identificación litológica,areniscas
LLRO_01,57,36,27,rodal con identificación litológica,indeterminadas
LLRO_01,41,20,11,rodal con identificación litológica,areniscas
LLRO_01,53,28,25,rodal con identificación litológica,metamórficas
LLRO_01,36,25,17,rodal con identificación litológica,indeterminadas
LLRO_01,34,28,23,rodal con identificación litológica,areniscas
LLRO_01,42,35,21,rodal con identificación litológica,indeterminadas
LLRO_01,61,24,16,rodal con identificación litológica,margas/lutitas
LLRO_01,35,22,18,rodal con identificación litológica,margas/lutitas
LLRO_01,68,37,20,rodal con identificación litológica,calizas
LLRO_01,32,24,16,rodal con identificación litológica,areniscas
LLRO_01,140,75,46,rodal con identificación litológica,areniscas
LLRO_01,52,33,30,rodal con identificación litológica,plutónicas
LLRO_01,42,21,17,rodal con identificación litológica,calizas
LLRO_01,48,29,20,rodal con identificación litológica,volcánicas
LLRO_01,53,38,25,rodal con identificación litológica,margas/lutitas
LLRO_01,39,33,16,rodal con identificación litológica,areniscas
LLRO_01,37,32,20,rodal con identificación litológica,areniscas
LLRO_01,39,28,19,rodal con identificación litológica,margas/lutitas
LLRO_01,32,17,8,rodal con identificación litológica,areniscas
LLRO_01,83,79,55,rodal con identificación litológica,areniscas
LLRO_01,34,22,12,rodal con identificación litológica,metamórficas
LLRO_01,53,29,18,rodal con identificación litológica,calizas
LLRO_01,38,10,8,rodal con identificación litológica,margas/lutitas
LLRO_01,40,28,24,rodal con identificación litológica,margas/lutitas
LLRO_01,37,32,21,rodal con identificación litológica,calizas
LLRO_01,40,30,13,rodal con identificación litológica,indeterminadas
LLRO_01,44,33,12,rodal con identificación litológica,areniscas
LLRO_01,32,20,12,rodal con identificación litológica,volcánicas
LLRO_01,47,21,18,rodal con identificación litológica,indeterminadas
LLRO_01,50,34,18,rodal con identificación litológica,areniscas
LLRO_01,43,33,20,rodal con identificación litológica,areniscas
LLRO_01,34,25,14,rodal con identificación litológica,volcánicas
LLRO_01,32,23,13,rodal con identificación litológica,areniscas
LLRO_01,71,54,37,rodal con identificación litológica,margas/lutitas
LLRO_01,53,40,30,rodal con identificación litológica,areniscas
LLRO_01,40,23,20,rodal con identificación litológica,margas/lutitas
LLRO_01,34,18,12,rodal con identificación litológica,volcánicas
LLRO_01,32,24,18,rodal con identificación litológica,volcánicas
LLRO_01,32,16,10,rodal con identificación litológica,margas/lutitas
LLRO_01,50,42,15,rodal con identificación litológica,calizas
LLRO_01,85,50,36,rodal con identificación litológica,indeterminadas
LLRO_01,79,58,48,rodal con identificación litológica,metamórficas
LLRO_01,39,31,31,rodal con identificación litológica,volcánicas
LLRO_02,38,22,16,rodal con identificación litológica,indeterminadas
LLRO_02,59,31,22,rodal con identificación litológica,calizas
LLRO_02,63,52,29,rodal con identificación litológica,volcánicas
LLRO_02,42,36,15,rodal con identificación litológica,indeterminadas
LLRO_02,53,50,34,rodal con identificación litológica,calizas
LLRO_02,39,24,22,rodal con identificación litológica,calizas
LLRO_02,57,39,18,rodal con identificación litológica,indeterminadas
LLRO_02,69,52,32,rodal con identificación litológica,volcánicas
LLRO_02,81,43,42,rodal con identificación litológica,volcánicas
LLRO_02,43,28,3,rodal con identificación litológica,margas/lutitas
LLRO_02,33,31,17,rodal con identificación litológica,areniscas
LLRO_02,142,129,85,rodal con identificación litológica,metamórficas
LLRO_02,35,17,12,rodal con identificación litológica,areniscas
LLRO_02,33,21,9,rodal con identificación litológica,areniscas
LLRO_02,96,46,38,rodal con identificación litológica,calizas
LLRO_02,82,63,40,rodal con identificación litológica,calizas
LLRO_02,88,72,39,rodal con identificación litológica,margas/lutitas
LLRO_02,78,64,42,rodal con identificación litológica,calizas
LLRO_02,148,86,60,rodal con identificación litológica,conglomerado
LLRO_02,38,21,15,rodal con identificación litológica,margas/lutitas
LLRO_02,70,69,52,rodal con identificación litológica,calizas
LLRO_02,46,35,12,rodal con identificación litológica,calizas
LLRO_02,84,49,14,rodal con identificación litológica,margas/lutitas
LLRO_02,138,86,70,rodal con identificación litológica,areniscas
LLRO_02,65,29,20,rodal con identificación litológica,metamórficas
LLRO_02,43,39,29,rodal con identificación litológica,metamórficas
LLRO_02,40,27,20,rodal con identificación litológica,plutónicas
LLRO_02,37,32,12,rodal con identificación litológica,areniscas
LLRO_02,42,30,13,rodal con identificación litológica,indeterminadas
LLRO_02,113,81,69,rodal con identificación litológica,areniscas
LLRO_02,42,37,34,rodal con identificación litológica,indeterminadas
LLRO_02,60,25,14,rodal con identificación litológica,margas/lutitas
LLRO_02,73,70,70,rodal con identificación litológica,volcánicas
LLRO_02,55,47,23,rodal con identificación litológica,areniscas
LLRO_02,41,40,21,rodal con identificación litológica,calizas
LLRO_02,130,72,64,rodal con identificación litológica,areniscas
LLRO_02,64,49,31,rodal con identificación litológica,margas/lutitas
LLRO_02,47,45,12,rodal con identificación litológica,calizas
LLRO_02,79,38,22,rodal con identificación litológica,areniscas
LLRO_02,60,49,38,rodal con identificación litológica,margas/lutitas
LLRO_02,63,38,23,rodal con identificación litológica,areniscas
LLRO_02,72,47,28,rodal con identificación litológica,calizas
LLRO_02,45,26,10,rodal con identificación litológica,margas/lutitas
LLRO_02,60,44,42,rodal con identificación litológica,calizas
LLRO_02,36,25,24,rodal con identificación litológica,areniscas
LLRO_02,49,34,11,rodal con identificación litológica,margas/lutitas
LLRO_02,71,52,41,rodal con identificación litológica,indeterminadas
LLRO_02,51,26,20,rodal con identificación litológica,areniscas
LLRO_02,52,39,19,rodal con identificación litológica,areniscas
LLRO_02,57,37,28,rodal con identificación litológica,volcánicas
LLRO_02,88,55,50,rodal con identificación litológica,areniscas
LLRO_02,50,40,25,rodal con identificación litológica,plutónicas
LLRO_02,72,61,36,rodal con identificación litológica,margas/lutitas
LLRO_02,131,82,36,rodal con identificación litológica,margas/lutitas
LLRO_02,102,70,31,rodal con identificación litológica,margas/lutitas
LLRO_02,77,57,53,rodal con identificación litológica,plutónicas
LLRO_02,60,42,31,rodal con identificación litológica,margas/lutitas
LLRO_02,46,14,11,rodal con identificación litológica,margas/lutitas
LLRO_02,35,22,14,rodal con identificación litológica,volcánicas
LLRO_02,53,45,37,rodal con identificación litológica,volcánicas
LLRO_02,50,35,20,rodal con identificación litológica,volcánicas
LLRO_02,50,36,27,rodal con identificación litológica,margas/lutitas
LLRO_02,38,23,16,rodal con identificación litológica,margas/lutitas
LLRO_02,65,62,38,rodal con identificación litológica,volcánicas
LLRO_02,64,58,17,rodal con identificación litológica,areniscas
LLRO_02,36,24,9,rodal con identificación litológica,margas/lutitas
LLRO_02,34,21,8,rodal con identificación litológica,margas/lutitas
LLRO_02,33,21,18,rodal con identificación litológica,indeterminadas
LLRO_02,34,25,24,rodal con identificación litológica,areniscas
LLRO_02,52,34,33,rodal con identificación litológica,areniscas
LLRO_02,99,89,62,rodal con identificación litológica,margas/lutitas
LLRO_02,92,52,49,rodal con identificación litológica,plutónicas
LLRO_02,71,49,39,rodal con identificación litológica,volcánicas
LLRO_02,33,30,25,rodal con identificación litológica,plutónicas
LLRO_02,64,48,35,rodal con identificación litológica,volcánicas
LLRO_02,34,30,19,rodal con identificación litológica,calizas
LLRO_02,50,39,27,rodal con identificación litológica,indeterminadas
LLRO_02,41,35,32,rodal con identificación litológica,volcánicas
LLRO_02,38,30,28,rodal con identificación litológica,areniscas
LLRO_02,42,30,29,rodal con identificación litológica,calizas
LLRO_02,67,32,22,rodal con identificación litológica,margas/lutitas
LLRO_02,70,41,23,rodal con identificación litológica,margas/lutitas
LLRO_02,42,28,17,rodal con identificación litológica,metamórficas
LLRO_02,84,72,59,rodal con identificación litológica,plutónicas
LLRO_02,49,30,25,rodal con identificación litológica,metamórficas
LLRO_02,35,16,10,rodal con identificación litológica,indeterminadas
LLRO_02,52,33,22,rodal con identificación litológica,areniscas
LLRO_02,35,21,17,rodal con identificación litológica,areniscas
LLRO_02,33,21,19,rodal con identificación litológica,areniscas
LLRO_02,34,31,22,rodal con identificación litológica,indeterminadas
LLRO_02,38,31,22,rodal con identificación litológica,plutónicas
LLRO_02,38,25,13,rodal con identificación litológica,margas/lutitas
LLRO_02,32,25,18,rodal con identificación litológica,calizas
LLRO_02,32,19,17,rodal con identificación litológica,margas/lutitas
LLRO_02,39,32,22,rodal con identificación litológica,areniscas
LLRO_02,54,41,20,rodal con identificación litológica,areniscas
LLRO_02,60,45,18,rodal con identificación litológica,areniscas
LLRO_02,63,56,22,rodal con identificación litológica,plutónicas
LLRO_02,38,36,26,rodal con identificación litológica,indeterminadas
LLRO_02,57,34,17,rodal con identificación litológica,margas/lutitas
LLRO_02,140,67,60,rodal con identificación litológica,metamórficas
LLRO_03,68,40,39,rodal con identificación litológica,calizas
LLRO_03,62,43,19,rodal con identificación litológica,metamórficas
LLRO_03,90,64,49,rodal con identificación litológica,areniscas
LLRO_03,76,52,34,rodal con identificación litológica,margas/lutitas
LLRO_03,95,91,41,rodal con identificación litológica,calizas
LLRO_03,76,38,16,rodal con identificación litológica,margas/lutitas
LLRO_03,60,49,33,rodal con identificación litológica,volcánicas
LLRO_03,51,36,21,rodal con identificación litológica,margas/lutitas
LLRO_03,99,70,46,rodal con identificación litológica,calizas
LLRO_03,49,33,14,rodal con identificación litológica,margas/lutitas
LLRO_03,43,28,25,rodal con identificación litológica,margas/lutitas
LLRO_03,46,40,24,rodal con identificación litológica,plutónicas
LLRO_03,51,22,16,rodal con identificación litológica,margas/lutitas
LLRO_03,36,34,22,rodal con identificación litológica,margas/lutitas
LLRO_03,113,76,66,rodal con identificación litológica,areniscas
LLRO_03,49,29,14,rodal con identificación litológica,volcánicas
LLRO_03,32,23,15,rodal con identificación litológica,areniscas
LLRO_03,38,30,8,rodal con identificación litológica,margas/lutitas
LLRO_03,60,52,28,rodal con identificación litológica,margas/lutitas
LLRO_03,56,39,28,rodal con identificación litológica,margas/lutitas
LLRO_03,47,40,22,rodal con identificación litológica,metamórficas
LLRO_03,91,58,48,rodal con identificación litológica,metamórficas
LLRO_03,41,23,15,rodal con identificación litológica,margas/lutitas
LLRO_03,78,57,28,rodal con identificación litológica,margas/lutitas
LLRO_03,42,36,31,rodal con identificación litológica,plutónicas
LLRO_03,85,60,32,rodal con identificación litológica,calizas
LLRO_03,44,38,16,rodal con identificación litológica,conglomerado
LLRO_03,60,54,18,rodal con identificación litológica,calizas
LLRO_03,38,22,19,rodal con identificación litológica,volcánicas
LLRO_03,50,33,18,rodal con identificación litológica,areniscas
LLRO_03,47,28,17,rodal con identificación litológica,margas/lutitas
LLRO_03,111,61,40,rodal con identificación litológica,calizas
LLRO_03,40,31,14,rodal con identificación litológica,margas/lutitas
LLRO_03,32,25,17,rodal con identificación litológica,volcánicas
LLRO_03,49,40,30,rodal con identificación litológica,metamórficas
LLRO_03,40,24,9,rodal con identificación litológica,margas/lutitas
LLRO_03,34,24,14,rodal con identificación litológica,areniscas
LLRO_03,40,31,15,rodal con identificación litológica,margas/lutitas
LLRO_03,43,40,20,rodal con identificación litológica,margas/lutitas
LLRO_03,80,64,53,rodal con identificación litológica,calizas
LLRO_03,35,27,20,rodal con identificación litológica,volcánicas
LLRO_03,41,30,25,rodal con identificación litológica,calizas
LLRO_03,57,43,32,rodal con identificación litológica,calizas
LLRO_03,33,30,19,rodal con identificación litológica,calizas
LLRO_03,43,30,20,rodal con identificación litológica,calizas
LLRO_03,130,79,34,rodal con identificación litológica,calizas
LLRO_03,68,48,31,rodal con identificación litológica,margas/lutitas
LLRO_03,53,40,25,rodal con identificación litológica,volcánicas
LLRO_03,43,26,19,rodal con identificación litológica,volcánicas
LLRO_03,41,33,20,rodal con identificación litológica,indeterminadas
LLRO_03,50,48,16,rodal con identificación litológica,plutónicas
LLRO_03,49,29,14,rodal con identificación litológica,margas/lutitas
LLRO_03,43,33,22,rodal con identificación litológica,margas/lutitas
LLRO_03,30,29,14,rodal con identificación litológica,plutónicas
LLRO_03,37,22,15,rodal con identificación litológica,margas/lutitas
LLRO_03,39,31,30,rodal con identificación litológica,plutónicas
LLRO_03,67,50,31,rodal con identificación litológica,metamórficas
LLRO_03,34,26,14,rodal con identificación litológica,calizas
LLRO_03,54,38,20,rodal con identificación litológica,margas/lutitas
LLRO_03,69,62,17,rodal con identificación litológica,margas/lutitas
LLRO_03,48,40,33,rodal con identificación litológica,calizas
LLRO_03,38,20,10,rodal con identificación litológica,areniscas
LLRO_03,44,28,20,rodal con identificación litológica,metamórficas
LLRO_03,32,24,14,rodal con identificación litológica,calizas
LLRO_03,51,33,16,rodal con identificación litológica,areniscas
LLRO_03,35,28,16,rodal con identificación litológica,margas/lutitas
LLRO_03,50,22,20,rodal con identificación litológica,margas/lutitas
LLRO_03,53,43,13,rodal con identificación litológica,calizas
LLRO_03,37,30,15,rodal con identificación litológica,conglomerado
LLRO_03,34,18,12,rodal con identificación litológica,areniscas
LLRO_03,38,33,27,rodal con identificación litológica,volcánicas
LLRO_03,38,27,17,rodal con identificación litológica,plutónicas
LLRO_03,50,34,10,rodal con identificación litológica,margas/lutitas
LLRO_03,36,30,13,rodal con identificación litológica,margas/lutitas
LLRO_03,55,45,20,rodal con identificación litológica,areniscas
LLRO_03,40,27,26,rodal con identificación litológica,areniscas
LLRO_03,72,60,29,rodal con identificación litológica,areniscas
LLRO_03,37,17,9,rodal con identificación litológica,margas/lutitas
LLRO_03,39,28,19,rodal con identificación litológica,margas/lutitas
LLRO_03,45,30,18,rodal con identificación litológica,margas/lutitas
LLRO_03,32,23,16,rodal con identificación litológica,indeterminadas
LLRO_03,50,29,7,rodal con identificación litológica,margas/lutitas
LLRO_03,36,32,8,rodal con identificación litológica,margas/lutitas
LLRO_03,33,18,18,rodal con identificación litológica,margas/lutitas
LLRO_03,32,18,13,rodal con identificación litológica,indeterminadas
LLRO_03,33,15,11,rodal con identificación litológica,indeterminadas
LLRO_03,48,25,15,rodal con identificación litológica,margas/lutitas
LLRO_03,34,18,14,rodal con identificación litológica,volcánicas
LLRO_03,35,23,13,rodal con identificación litológica,metamórficas
LLRO_03,42,18,18,rodal con identificación litológica,volcánicas
LLRO_03,32,23,15,rodal con identificación litológica,indeterminadas
LLRO_03,32,17,15,rodal con identificación litológica,calizas
LLRO_03,34,21,6,rodal con identificación litológica,margas/lutitas
LLRO_03,32,21,13,rodal con identificación litológica,volcánicas
LLRO_03,32,16,7,rodal con identificación litológica,margas/lutitas
LLRO_03,38,27,7,rodal con identificación litológica,margas/lutitas
LLRO_03,32,18,13,rodal con identificación litológica,margas/lutitas
LRRO_01,73,43,19,rodal con identificación litológica,calizas
LRRO_01,99,54,45,rodal con identificación litológica,calizas
LRRO_01,81,59,42,rodal con identificación litológica,metamórficas
LRRO_01,84,69,26,rodal con identificación litológica,calizas
LRRO_01,82,44,39,rodal con identificación litológica,plutónicas
LRRO_01,81,50,29,rodal con identificación litológica,calizas
LRRO_01,81,61,23,rodal con identificación litológica,calizas
LRRO_01,105,82,47,rodal con identificación litológica,calizas
LRRO_01,49,31,28,rodal con identificación litológica,margas/lutitas
LRRO_01,63,55,26,rodal con identificación litológica,volcánicas
LRRO_01,73,67,32,rodal con identificación litológica,margas/lutitas
LRRO_01,59,48,18,rodal con identificación litológica,margas/lutitas
LRRO_01,58,49,23,rodal con identificación litológica,metamórficas
LRRO_01,77,39,20,rodal con identificación litológica,calizas
LRRO_01,127,89,41,rodal con identificación litológica,calizas
LRRO_01,85,57,25,rodal con identificación litológica,metamórficas
LRRO_01,39,31,29,rodal con identificación litológica,plutónicas
LRRO_01,69,37,19,rodal con identificación litológica,calizas
LRRO_01,69,52,38,rodal con identificación litológica,metamórficas
LRRO_01,74,60,32,rodal con identificación litológica,calizas
LRRO_01,42,37,29,rodal con identificación litológica,metamórficas
LRRO_01,70,34,18,rodal con identificación litológica,calizas
LRRO_01,61,31,31,rodal con identificación litológica,conglomerado
LRRO_01,67,46,20,rodal con identificación litológica,calizas
LRRO_01,74,53,33,rodal con identificación litológica,calizas
LRRO_01,43,29,15,rodal con identificación litológica,calizas
LRRO_01,52,40,25,rodal con identificación litológica,calizas
LRRO_01,70,37,23,rodal con identificación litológica,margas/lutitas
LRRO_01,50,49,33,rodal con identificación litológica,volcánicas
LRRO_01,44,36,22,rodal con identificación litológica,calizas
LRRO_01,36,23,17,rodal con identificación litológica,calizas
LRRO_01,60,39,30,rodal con identificación litológica,calizas
LRRO_01,33,29,13,rodal con identificación litológica,calizas
LRRO_01,58,37,21,rodal con identificación litológica,areniscas
LRRO_01,170,82,73,rodal con identificación litológica,calizas
LRRO_01,40,32,12,rodal con identificación litológica,calizas
LRRO_01,44,32,24,rodal con identificación litológica,calizas
LRRO_01,97,47,38,rodal con identificación litológica,metamórficas
LRRO_01,78,42,34,rodal con identificación litológica,areniscas
LRRO_01,70,54,23,rodal con identificación litológica,metamórficas
LRRO_01,46,27,23,rodal con identificación litológica,volcánicas
LRRO_01,57,44,32,rodal con identificación litológica,calizas
LRRO_01,41,33,24,rodal con identificación litológica,plutónicas
LRRO_01,46,32,23,rodal con identificación litológica,metamórficas
LRRO_01,100,80,62,rodal con identificación litológica,volcánicas
LRRO_01,34,28,21,rodal con identificación litológica,areniscas
LRRO_01,34,28,21,rodal con identificación litológica,metamórficas
LRRO_01,47,36,13,rodal con identificación litológica,margas/lutitas
LRRO_01,45,31,27,rodal con identificación litológica,indeterminadas
LRRO_01,34,14,9,rodal con identificación litológica,margas/lutitas
LRRO_01,39,24,13,rodal con identificación litológica,margas/lutitas
LRRO_01,49,30,23,rodal con identificación litológica,areniscas
LRRO_01,60,33,25,rodal con identificación litológica,areniscas
LRRO_01,40,25,18,rodal con identificación litológica,metamórficas
LRRO_01,88,61,38,rodal con identificación litológica,calizas
LRRO_01,89,64,31,rodal con identificación litológica,calizas
LRRO_01,33,27,13,rodal con identificación litológica,areniscas
LRRO_01,50,37,26,rodal con identificación litológica,areniscas
LRRO_01,39,33,10,rodal con identificación litológica,margas/lutitas
LRRO_01,33,22,14,rodal con identificación litológica,margas/lutitas
LRRO_01,69,49,39,rodal con identificación litológica,metamórficas
LRRO_01,39,32,25,rodal con identificación litológica,metamórficas
LRRO_01,40,30,19,rodal con identificación litológica,metamórficas
LRRO_01,42,33,20,rodal con identificación litológica,calizas
LRRO_01,34,23,17,rodal con identificación litológica,calizas
LRRO_01,61,42,18,rodal con identificación litológica,margas/lutitas
LRRO_01,46,28,22,rodal con identificación litológica,areniscas
LRRO_01,64,45,30,rodal con identificación litológica,conglomerado
LRRO_01,150,76,32,rodal con identificación litológica,calizas
LRRO_01,34,23,12,rodal con identificación litológica,margas/lutitas
LRRO_01,71,59,18,rodal con identificación litológica,metamórficas
LRRO_01,43,31,22,rodal con identificación litológica,calizas
LRRO_01,38,31,15,rodal con identificación litológica,calizas
LRRO_01,81,64,38,rodal con identificación litológica,metamórficas
LRRO_01,82,53,31,rodal con identificación litológica,areniscas
LRRO_01,35,24,19,rodal con identificación litológica,margas/lutitas
LRRO_01,47,24,14,rodal con identificación litológica,calizas
LRRO_01,90,69,48,rodal con identificación litológica,calizas
LRRO_01,37,23,14,rodal con identificación litológica,calizas
LRRO_01,120,83,58,rodal con identificación litológica,metamórficas
LRRO_01,41,32,9,rodal con identificación litológica,calizas
LRRO_01,39,28,23,rodal con identificación litológica,calizas
LRRO_01,49,45,38,rodal con identificación litológica,conglomerado
LRRO_01,60,34,19,rodal con identificación litológica,areniscas
LRRO_01,69,32,14,rodal con identificación litológica,margas/lutitas
LRRO_01,70,42,35,rodal con identificación litológica,metamórficas
LRRO_01,36,23,21,rodal con identificación litológica,calizas
LRRO_01,34,29,15,rodal con identificación litológica,volcánicas
LRRO_01,52,39,25,rodal con identificación litológica,calizas
LRRO_01,73,65,40,rodal con identificación litológica,calizas
LRRO_01,44,27,13,rodal con identificación litológica,metamórficas
LRRO_01,73,62,23,rodal con identificación litológica,calizas
LRRO_01,73,51,22,rodal con identificación litológica,calizas
LRRO_01,78,24,16,rodal con identificación litológica,margas/lutitas
LRRO_01,34,23,21,rodal con identificación litológica,metamórficas
LRRO_01,50,35,21,rodal con identificación litológica,areniscas
LRRO_01,63,56,31,rodal con identificación litológica,metamórficas
LRRO_01,44,24,14,rodal con identificación litológica,volcánicas
LRRO_01,82,53,31,rodal con identificación litológica,areniscas
LRRO_01,82,53,31,rodal con identificación litológica,margas/lutitas
PARO_01,60,53,39,rodal con identificación litológica,volcánicas
PARO_01,77,42,30,rodal con identificación litológica,calizas
PARO_01,122,87,51,rodal con identificación litológica,metamórficas
PARO_01,51,40,31,rodal con identificación litológica,indeterminadas
PARO_01,75,57,21,rodal con identificación litológica,margas/lutitas
PARO_01,47,47,22,rodal con identificación litológica,riolita
PARO_01,50,41,28,rodal con identificación litológica,calizas
PARO_01,32,25,17,rodal con identificación litológica,metamórficas
PARO_01,57,35,20,rodal con identificación litológica,margas/lutitas
PARO_01,39,31,27,rodal con identificación litológica,areniscas
PARO_01,59,57,24,rodal con identificación litológica,margas/lutitas
PARO_01,62,23,10,rodal con identificación litológica,margas/lutitas
PARO_01,62,49,17,rodal con identificación litológica,areniscas
PARO_01,39,28,20,rodal con identificación litológica,indeterminadas
PARO_01,58,30,15,rodal con identificación litológica,areniscas
PARO_01,51,46,34,rodal con identificación litológica,volcánicas
PARO_01,32,30,22,rodal con identificación litológica,areniscas
PARO_01,48,40,28,rodal con identificación litológica,areniscas
PARO_01,49,45,18,rodal con identificación litológica,metamórficas
PARO_01,35,26,21,rodal con identificación litológica,plutónicas
PARO_01,40,32,22,rodal con identificación litológica,margas/lutitas
PARO_01,40,26,20,rodal con identificación litológica,margas/lutitas
PARO_01,98,57,47,rodal con identificación litológica,margas/lutitas
PARO_01,48,31,24,rodal con identificación litológica,margas/lutitas
PARO_01,68,59,37,rodal con identificación litológica,volcánicas
PARO_01,34,20,17,rodal con identificación litológica,plutónicas
PARO_01,37,34,26,rodal con identificación litológica,indeterminadas
PARO_01,65,49,23,rodal con identificación litológica,metamórficas
PARO_01,77,60,45,rodal con identificación litológica,metamórficas
PARO_01,47,40,14,rodal con identificación litológica,metamórficas
PARO_01,58,47,34,rodal con identificación litológica,calizas
PARO_01,116,106,50,rodal con identificación litológica,metamórficas
PARO_01,61,39,33,rodal con identificación litológica,calizas
PARO_01,44,28,18,rodal con identificación litológica,calizas
PARO_01,69,40,24,rodal con identificación litológica,areniscas
PARO_01,32,17,12,rodal con identificación litológica,indeterminadas
PARO_01,70,45,33,rodal con identificación litológica,metamórficas
PARO_01,88,71,57,rodal con identificación litológica,volcánicas
PARO_01,32,25,21,rodal con identificación litológica,calizas
PARO_01,134,117,40,rodal con identificación litológica,areniscas
PARO_01,50,37,17,rodal con identificación litológica,areniscas
PARO_01,116,95,63,rodal con identificación litológica,plutónicas
PARO_01,48,40,30,rodal con identificación litológica,volcánicas
PARO_01,103,84,46,rodal con identificación litológica,calizas
PARO_01,90,69,57,rodal con identificación litológica,metamórficas
PARO_01,128,87,64,rodal con identificación litológica,volcánicas
PARO_01,39,23,20,rodal con identificación litológica,margas/lutitas
PARO_01,76,64,36,rodal con identificación litológica,volcánicas
PARO_01,53,32,19,rodal con identificación litológica,areniscas
PARO_01,119,88,54,rodal con identificación litológica,calizas
PARO_01,70,30,29,rodal con identificación litológica,metamórficas
PARO_01,55,28,14,rodal con identificación litológica,calizas
PARO_01,71,63,40,rodal con identificación litológica,volcánicas
PARO_01,44,33,24,rodal con identificación litológica,margas/lutitas
PARO_01,43,36,31,rodal con identificación litológica,margas/lutitas
PARO_01,72,49,29,rodal con identificación litológica,calizas
PARO_01,53,24,19,rodal con identificación litológica,volcánicas
PARO_01,35,28,10,rodal con identificación litológica,margas/lutitas
PARO_01,48,27,9,rodal con identificación litológica,margas/lutitas
PARO_01,53,43,27,rodal con identificación litológica,calizas
PARO_01,64,34,25,rodal con identificación litológica,metamórficas
PARO_01,37,22,6,rodal con identificación litológica,calizas
PARO_01,46,29,13,rodal con identificación litológica,margas/lutitas
PARO_01,56,52,33,rodal con identificación litológica,conglomerado
PARO_01,56,35,30,rodal con identificación litológica,plutónicas
PARO_01,45,27,20,rodal con identificación litológica,calizas
PARO_01,38,21,17,rodal con identificación litológica,metamórficas
PARO_01,77,75,21,rodal con identificación litológica,volcánicas
PARO_01,37,22,19,rodal con identificación litológica,plutónicas
PARO_01,34,27,20,rodal con identificación litológica,volcánicas
PARO_01,46,44,33,rodal con identificación litológica,plutónicas
PARO_01,33,30,12,rodal con identificación litológica,indeterminadas
PARO_01,32,30,10,rodal con identificación litológica,margas/lutitas
PARO_01,34,22,15,rodal con identificación litológica,metamórficas
PARO_01,44,25,20,rodal con identificación litológica,metamórficas
PARO_01,33,23,17,rodal con identificación litológica,volcánicas
PARO_01,40,18,11,rodal con identificación litológica,margas/lutitas
PARO_01,160,95,81,rodal con identificación litológica,metamórficas
PARO_01,67,61,40,rodal con identificación litológica,metamórficas
PARO_01,56,33,13,rodal con identificación litológica,margas/lutitas
PARO_01,54,40,16,rodal con identificación litológica,metamórficas
PARO_01,33,20,10,rodal con identificación litológica,margas/lutitas
PARO_01,45,25,17,rodal con identificación litológica,volcánicas
PARO_01,56,26,25,rodal con identificación litológica,margas/lutitas
PARO_01,38,23,16,rodal con identificación litológica,volcánicas
PARO_01,56,40,28,rodal con identificación litológica,areniscas
PARO_01,103,76,52,rodal con identificación litológica,metamórficas
PARO_01,57,47,23,rodal con identificación litológica,plutónicas
PARO_01,60,48,33,rodal con identificación litológica,metamórficas
PARO_01,60,44,28,rodal con identificación litológica,metamórficas
PARO_01,49,39,22,rodal con identificación litológica,indeterminadas
PARO_01,33,32,20,rodal con identificación litológica,margas/lutitas
PARO_01,78,48,38,rodal con identificación litológica,indeterminadas
PARO_01,74,46,22,rodal con identificación litológica,metamórficas
PARO_01,42,33,20,rodal con identificación litológica,volcánicas
PARO_01,79,47,44,rodal con identificación litológica,margas/lutitas
PARO_01,49,33,20,rodal con identificación litológica,volcánicas
PARO_01,190,180,70,rodal con identificación litológica,plutónicas
PARO_01,41,33,24,rodal con identificación litológica,plutónicas
PARO_01,120,104,57,rodal con identificación litológica,metamórficas
PARO_01,56,41,31,rodal con identificación litológica,plutónicas
PARO_01,37,24,17,rodal con identificación litológica,indeterminadas
GJRC_02,40,29,29,rodal con identificación litológica,calizas
GJRC_02,48,31,20,rodal con identificación litológica,areniscas
GJRC_02,95,50,32,rodal con identificación litológica,areniscas
GJRC_02,40,24,6,rodal con identificación litológica,margas/lutitas
GJRC_02,50,22,20,rodal con identificación litológica,areniscas
GJRC_02,47,13,11,rodal con identificación litológica,margas/lutitas
GJRC_02,37,29,20,rodal con identificación litológica,volcánicas
